관객,전체스크린수,전체영화상영횟수,평균개봉기간,최고점유율,점유율편차,관객수,스크린수
2523.98,3617.0,13660.0,17.3,44.7,,2596.98,3609.0
2478.93,3540.0,14237.0,10.9,29.3,11.204582395906892,2631.93,3538.0
3296.28,4319.0,14520.0,9.9,46.4,14.538592320670755,3399.28,4258.0
3969.27,4419.0,,10.5,37.3,12.525352068682318,4046.27,4400.0
16406.73,5196.0,16594.0,13.6,55.0,,16497.73,5269.0
4866.16,4490.0,14975.0,12.2,55.0,16.612993575980088,,4468.0
9843.39,,16511.0,,,10.07135100724382,9901.39,5467.0
3669.37,,15663.0,15.1,38.4,,3827.37,5032.0
4383.53,4752.0,15680.0,12.4,,9.600601832987119,4461.53,4698.0
9313.52,5065.0,16063.0,,30.5,10.524833068087641,9417.52,5034.0
2911.45,4608.0,15004.0,15.4,,9.868068594095694,2958.45,4688.0
6263.83,4652.0,15885.0,11.1,45.7,14.494232569466307,6321.83,4641.0
5414.89,4789.0,16028.0,,43.2,14.02033840136852,,4862.0
12529.75,5130.0,17030.0,,,13.905650330391278,12647.75,5145.0
5905.81,5074.0,16001.0,,31.7,12.031902038608301,5957.81,5064.0
4453.88,4609.0,15027.0,9.1,,12.123462101781545,4510.88,4563.0
9182.32,5180.0,,10.1,36.1,,9234.32,5167.0
2936.57,4591.0,,12.1,40.8,,,4491.0
3224.23,4665.0,14583.0,13.1,39.9,12.102065939334487,3327.23,4597.0
8515.94,4871.0,15928.0,8.8,33.9,10.813206945418381,8636.94,4846.0
7852.84,4911.0,,9.2,34.2,10.910260206694328,7938.84,4951.0
4245.58,4598.0,15107.0,8.0,32.7,9.661728623802267,4323.58,4654.0
9899.64,,15029.0,6.9,36.3,12.11058306697998,9969.64,4550.0
2666.64,4212.0,13907.0,,32.4,11.97332683741472,2814.64,4107.0
3103.53,,14188.0,16.0,37.2,12.663898820400195,3170.53,4168.0
6812.23,4537.0,14996.0,18.2,38.2,12.68455316078926,6928.23,4565.0
2070.03,3842.0,12917.0,17.6,40.4,13.271004316009982,,3892.0
1549.86,3880.0,12573.0,21.6,37.0,,1640.86,3837.0
3686.43,,,18.9,62.3,18.971736287904122,3783.43,
8054.27,4332.0,15070.0,,68.7,21.215615318282264,8139.27,4283.0
3841.41,4284.0,15488.0,5.6,28.1,11.485236900763809,3938.41,4302.0
2581.41,4300.0,15278.0,7.8,21.5,7.58064787615295,2659.41,4235.0
4549.42,5025.0,15773.0,9.8,28.0,9.261155435473482,4615.42,5089.0
,4345.0,14910.0,,63.6,19.384498388603657,6876.58,4363.0
2263.61,3849.0,13445.0,489.2,61.9,,2365.61,3892.0
,4030.0,12940.0,8.6,53.7,16.01391408883051,1811.97,3965.0
4692.03,4288.0,,,57.5,17.427083009563653,4766.03,4311.0
3964.9,3788.0,14434.0,12.2,44.8,,,
5027.08,4422.0,16084.0,12.2,30.2,12.089499576078405,5123.08,4453.0
2681.05,4315.0,15187.0,9.4,25.8,9.071695909071613,2771.05,4338.0
,4170.0,15466.0,,34.9,,6116.87,4180.0
3498.35,4123.0,15293.0,25.2,,11.289444430774953,3617.35,4145.0
5082.67,4223.0,15785.0,12.4,35.9,11.888182741230425,5185.67,4209.0
3460.96,3876.0,15802.0,11.2,61.4,18.6095107106256,,3919.0
6739.26,4839.0,17279.0,13.7,30.4,11.1967703676849,6829.26,4801.0
1902.78,3804.0,15049.0,13.4,28.9,11.126564808800804,2060.78,3822.0
3114.03,4300.0,14972.0,493.3,61.2,18.485790338647803,,4332.0
6462.84,4336.0,15450.0,9.6,48.4,15.282684464597326,6524.84,
6421.36,3694.0,14977.0,555.2,,26.454959627428824,6484.36,3701.0
6519.46,,15322.0,611.2222222222222,81.8,25.486268634087825,6587.46,3749.0
13164.01,3812.0,15768.0,13.5,,25.742606273992106,13275.01,
9627.96,4546.0,16440.0,353.4,65.3,,9691.96,
13341.74,4849.0,17636.0,8.1,71.4,22.096344594625698,13473.74,4877.0
8685.34,,17565.0,9.5,63.0,19.577810568770627,8793.34,4516.0
9293.25,4784.0,18107.0,11.4,62.2,19.41804716122493,9379.25,4823.0
11290.06,5012.0,17805.0,9.8,57.4,,11386.06,4970.0
11514.83,5080.0,18037.0,10.8,,18.802567791542614,11587.83,5047.0
17556.3,,18277.0,11.8,63.5,19.53318828160023,17671.3,5102.0
16555.22,5140.0,17938.0,12.8,65.5,20.134591572162016,16631.22,5081.0
8100.73,,17127.0,13.5,68.3,20.925181533793737,,4728.0
19449.68,5204.0,18112.0,8.8,29.5,,,5289.0
4842.58,4529.0,16771.0,13.8,29.4,10.702149316842855,4906.58,4487.0
9561.74,5124.0,16871.0,14.0,24.6,9.516511966051429,9692.74,5151.0
6459.76,4663.0,15838.0,13.7,31.5,,6536.76,
3325.73,4434.0,14740.0,,40.0,12.610313239567047,3424.73,4425.0
5929.49,,15577.0,14.4,31.7,10.450778812020557,6021.49,4389.0
,3922.0,14349.0,9.7,43.9,13.318495911075445,2591.6,
,3701.0,13576.0,11.7,47.7,14.247650878497677,1704.41,3680.0
3858.62,4119.0,14570.0,11.5,70.3,21.920221511451732,3935.62,4117.0
9612.05,4744.0,16924.0,13.0,64.9,20.227659830593904,9782.05,4746.0
,5282.0,17548.0,8.8,39.2,13.119048915391865,,5269.0
10372.25,,17132.0,12.8,39.4,,10416.25,5506.0
2445.84,4222.0,14688.0,15.5,51.2,14.913994174003902,2503.84,4159.0
3059.43,4051.0,14088.0,9.6,36.1,12.617430624162575,3175.43,4034.0
2277.05,4239.0,14542.0,13.6,44.5,,2353.05,
6465.38,4436.0,15370.0,10.9,64.0,19.69727561533997,,4466.0
9124.6,4195.0,15776.0,12.9,64.1,19.96221152299736,9153.6,4162.0
3704.43,5251.0,15181.0,10.9,41.2,12.404430212181806,3787.43,5266.0
3275.25,,15584.0,,62.1,18.91708222744723,,4057.0
7304.23,4460.0,16016.0,15.7,62.5,,7372.23,4548.0
6651.69,4422.0,16769.0,,36.6,11.969447216420093,6759.69,4360.0
2327.28,3968.0,15466.0,492.4,34.3,11.597360810881836,2446.28,3963.0
2308.29,4099.0,15361.0,495.6,32.8,11.117278843713908,2375.29,4102.0
2048.62,4383.0,13782.0,490.9,24.3,,2205.62,4414.0
4438.59,4945.0,14421.0,7.2,48.7,15.942762203165007,4528.59,
4970.18,4975.0,14899.0,671.0,,,5039.18,4921.0
7606.92,5028.0,16283.0,4.4,63.9,19.8712550629742,,5089.0
6500.45,4976.0,16152.0,7.6,64.4,19.765952769570426,,
16496.63,5107.0,17754.0,10.1,54.5,17.983004321982587,16649.63,5068.0
5150.61,4663.0,16450.0,15.0,34.6,13.564266782002385,5225.61,4608.0
5789.75,5232.0,16755.0,12.8,31.7,11.446416227118618,5903.75,5285.0
4164.63,4818.0,,15.6,30.5,11.786381029721456,4318.63,4746.0
6062.39,4760.0,16141.0,13.6,30.0,10.467961703322297,6113.39,4799.0
3751.34,4842.0,16456.0,15.3,24.2,7.823504471924472,3832.34,4860.0
3612.04,5222.0,,,26.8,8.474543579974611,3680.04,5145.0
7902.27,5664.0,17817.0,15.3,24.7,8.451009144212044,7997.27,5707.0
2054.69,4795.0,15391.0,745.9,24.0,6.990000794786158,2128.69,
1922.56,4823.0,14851.0,18.7,25.4,6.63081191609796,1992.56,4832.0
1951.28,4651.0,14685.0,20.6,40.0,11.561603118368433,2012.28,4690.0
10453.97,5268.0,18435.0,19.6,54.6,16.727425916075006,10586.97,5243.0
2948.86,,15927.0,13.7,49.8,14.818921838124542,3062.86,4573.0
8199.36,4674.0,16709.0,5.6,28.5,9.434858533945038,8269.36,4560.0
2839.12,4157.0,15805.0,,29.9,9.720911022692837,2919.12,4143.0
5677.93,4494.0,,10.7,34.9,,5751.93,
1542.48,,,,31.9,9.651390228010333,,3794.0
6117.4,4668.0,16569.0,11.8,43.8,,6172.4,4622.0
5459.67,4632.0,16012.0,12.8,46.9,13.942500971250936,5520.67,4665.0
4612.5,4488.0,16627.0,9.4,38.4,13.909453220342236,4700.5,4567.0
2299.0,4235.0,16039.0,11.9,37.8,13.545659411371926,2388.0,4307.0
6417.37,5075.0,18159.0,9.2,28.5,11.624495210067785,6476.37,5024.0
7273.34,5263.0,17988.0,9.3,35.7,10.293385146674431,7313.34,5317.0
1584.92,4550.0,15667.0,206.0,,9.000123455943381,1663.92,4552.0
1449.36,4358.0,14084.0,9.3,26.3,7.124168567473523,1493.36,
1262.78,4407.0,14321.0,,30.0,8.289993968634716,1350.78,4434.0
10232.76,4451.0,14722.0,8.5,95.1,29.93464919156765,10343.76,4386.0
6224.03,4146.0,14708.0,676.9,94.3,,6321.03,4146.0
3566.11,3776.0,15488.0,9.6,77.8,24.386098043306927,3677.11,3774.0
10927.69,5070.0,17579.0,6.6,75.8,23.572415611849753,10998.69,5118.0
1820.69,3773.0,14197.0,,68.6,21.65037592693895,1886.69,
1483.71,3617.0,13949.0,13.1,,17.928156006064253,1552.71,3599.0
4463.47,4372.0,,8.3,79.8,24.772619293620657,4589.47,4370.0
3924.18,4386.0,15604.0,5.5,65.7,20.18703929642868,4022.18,4402.0
8897.32,4973.0,17301.0,8.3,,19.828780990155586,9047.32,4999.0
,4485.0,15747.0,8.5,,15.642140376417661,3160.08,4439.0
2976.65,4630.0,15440.0,11.7,62.3,19.131373302626358,3029.65,4677.0
4486.13,4019.0,16031.0,13.1,68.7,21.383610026788688,,3996.0
,4535.0,17970.0,8.4,44.6,14.894652284181285,9988.6,4453.0
2813.86,3745.0,16403.0,11.7,31.2,13.05967500021004,2888.86,3729.0
,4544.0,18197.0,10.6,,14.376462244469836,8345.14,4677.0
7254.67,4520.0,17725.0,11.6,36.6,14.585247493424461,7341.67,4436.0
3109.11,,15934.0,319.9,40.1,12.86247340997144,3163.11,4376.0
2155.71,4434.0,15234.0,12.3,39.7,12.089430645540483,2226.71,4497.0
2527.76,4290.0,15492.0,16.2,47.3,,2601.76,4399.0
10100.83,4730.0,18109.0,12.9,68.3,,10194.83,4795.0
3566.41,4164.0,17424.0,11.8,45.1,14.71365201286056,3657.41,4277.0
,4088.0,,11.3,,14.07504095119363,3139.18,4197.0
2247.22,4078.0,16360.0,72.8,35.7,12.231489415984194,2434.22,4065.0
6581.3,4944.0,16833.0,8.8,59.9,,6623.3,4954.0
,5262.0,18074.0,10.0,66.5,20.397246546204872,14536.75,5375.0
9427.25,5391.0,,,34.4,12.78725493954386,9500.25,5429.0
18189.99,6011.0,18769.0,7.7,26.3,9.521904571390463,18256.99,5972.0
6759.97,5765.0,18247.0,8.3,25.9,10.074037036968956,6899.97,5745.0
12845.0,6010.0,18849.0,10.7,25.8,,12961.0,6095.0
3938.13,5394.0,17065.0,11.8,27.3,9.88276277161402,4053.13,5363.0
4943.98,5035.0,,12.4,27.6,8.779148275570043,5049.98,5029.0
5338.25,4809.0,16681.0,191.0,29.2,9.565795546866156,5438.25,4857.0
,5185.0,17500.0,16.7,,15.633781088115287,5957.53,5186.0
16039.13,5996.0,,8.2,,,16124.13,5972.0
6877.47,5152.0,18278.0,11.8,43.4,13.510637784106764,,5118.0
,4119.0,16481.0,,40.1,12.655767240449883,2469.74,
4114.86,4529.0,17774.0,7.9,44.3,16.575229175556586,4247.86,4528.0
3222.01,4558.0,,172.4,36.6,13.42437252827028,3281.01,4555.0
,4987.0,18253.0,173.6,36.6,13.581118428825285,6202.13,4989.0
2020.18,4352.0,16380.0,177.6,,,2175.18,4384.0
2826.15,4824.0,,12.9,29.9,10.838967765531098,2927.15,
1423.39,4310.0,14559.0,13.4,23.7,9.037329989180064,,4277.0
1704.05,4330.0,14362.0,630.4,20.4,7.154672133182159,1808.05,4353.0
5598.06,4691.0,16720.0,627.1,50.1,,5676.06,4709.0
3324.72,4496.0,15778.0,625.2,47.2,14.447606491503473,3391.72,
8985.99,4538.0,16981.0,624.2,43.5,16.164188813547064,9155.99,4676.0
,3801.0,14783.0,629.3,39.3,,3034.21,3760.0
5348.46,4053.0,16180.0,,51.0,16.828943321947857,,4019.0
3190.89,4522.0,15242.0,9.9,,13.327398679245533,3335.89,4530.0
3971.9,4118.0,15234.0,9.5,32.3,12.769273015067592,4028.9,4140.0
9839.35,4566.0,16754.0,10.9,40.0,13.987490442852463,10036.35,4519.0
3062.45,4176.0,14555.0,13.0,41.0,13.643398892260434,,4221.0
9972.17,5218.0,17855.0,13.9,41.8,14.930862890893705,10111.17,5197.0
9780.39,5332.0,18263.0,11.7,25.5,10.575553571011463,9895.39,5349.0
5838.75,5430.0,16323.0,12.7,31.5,12.237306348484811,5882.75,5462.0
,6216.0,18429.0,15.7,33.3,10.141581073317253,8645.0,6250.0
2305.95,,,18.2,26.9,9.266672661868563,2393.95,5635.0
3929.97,5825.0,17025.0,,28.0,9.462064609093867,4023.97,5750.0
4217.79,5930.0,17477.0,,31.8,10.890791217048161,4347.79,5917.0
,6077.0,17880.0,18.0,35.4,,9092.99,6058.0
7521.27,6123.0,16643.0,16.7,32.0,10.897522654254956,7580.27,6203.0
2396.98,5439.0,,18.8,,11.075679061198311,2509.98,5462.0
12878.84,5335.0,17910.0,12.5,78.5,24.244176849526387,12979.84,5361.0
4906.92,4465.0,16345.0,20.9,78.0,24.069067285626172,4985.92,4507.0
4544.74,4559.0,16498.0,21.1,74.5,22.931841036718644,4566.74,4574.0
15449.69,5236.0,20392.0,,62.4,19.166373910807668,15489.69,5253.0
13732.74,5277.0,20448.0,22.0,,22.004959037049407,13781.74,5299.0
17889.47,,20051.0,11.5,62.5,19.21251039181386,17952.47,5750.0
6427.47,5072.0,18418.0,11.0,61.7,19.170605392399878,6482.47,5019.0
1567.16,4696.0,15405.0,16.8,25.5,9.699392879052906,1677.16,4673.0
5369.87,4414.0,17287.0,17.5,85.6,26.62957628903121,5447.87,4487.0
11857.32,,18534.0,20.3,84.1,,11973.32,
10251.91,5053.0,18103.0,21.3,82.1,25.421906563696858,10321.91,5183.0
2805.29,4714.0,17059.0,19.8,60.7,19.05141872815659,2883.29,4712.0
7974.95,4870.0,18005.0,12.5,59.0,18.49552798801796,8087.95,4909.0
6834.42,4883.0,17586.0,,59.7,18.555086155074086,6888.42,4847.0
2582.62,4601.0,15899.0,,34.2,12.555370696770895,2645.62,4545.0
3374.98,4957.0,16927.0,,39.1,14.192094826189525,3525.98,5006.0
6701.88,5380.0,17922.0,7.4,,12.980279914804097,6780.88,5436.0
5701.49,5410.0,17742.0,10.0,27.8,9.644710697809678,5781.49,5456.0
1287.67,4607.0,14811.0,13.9,28.7,9.499333309939876,1389.67,4647.0
1159.16,4069.0,12632.0,14.3,29.6,8.027480578889271,1218.16,4058.0
8691.09,4389.0,14966.0,734.5,95.3,30.01010940777568,8778.09,4399.0
,4402.0,15416.0,736.2,95.8,30.174236619267692,11024.64,4450.0
5864.87,4304.0,14905.0,739.2,92.7,29.135219237205,5975.87,4219.0
11736.76,4718.0,16405.0,736.5,78.4,24.37560027750884,11826.76,4735.0
4756.92,4127.0,15098.0,463.0,78.9,24.64194481863079,,4115.0
,5218.0,17417.0,464.1,76.4,23.66324153618857,11997.21,5181.0
,,17196.0,6.8,40.7,14.001920503194473,,5287.0
3657.3,4755.0,16807.0,12.3,47.1,14.67227544270713,3713.3,4800.0
3231.83,5074.0,,6.1,50.9,15.585210225652325,3334.83,4993.0
2531.9,4409.0,16660.0,10.3,49.3,14.978818377962927,2654.9,4394.0
2820.57,4797.0,16822.0,10.3,38.8,12.604408399885779,2916.57,4818.0
6955.87,5091.0,17392.0,14.5,59.6,18.783518188975023,6998.87,5014.0
3098.33,4417.0,16386.0,665.9,47.9,16.82545690315719,3217.33,4504.0
4743.95,4877.0,17789.0,10.5,,11.44923093001835,4822.95,4816.0
11640.73,6041.0,18943.0,13.1,33.5,11.495163234064044,11758.73,6088.0
3840.6,5934.0,17789.0,13.3,28.3,8.528051750937411,3928.6,5853.0
,,18030.0,437.5,79.0,24.403253426085996,8564.84,5348.0
4366.78,4987.0,17317.0,18.8,56.5,17.388450828703007,4449.78,4976.0
4693.26,4933.0,18711.0,20.0,30.6,11.26158169273847,4777.26,4953.0
9744.97,6155.0,19903.0,25.0,37.0,11.817881930927104,9811.97,
4702.14,5711.0,18538.0,17.4,30.8,9.481537615574572,4794.14,5699.0
9443.95,6145.0,,21.4,50.3,,9576.95,6060.0
,,20111.0,21.5,58.3,17.555043593097555,6335.63,5864.0
9020.39,6158.0,19928.0,17.3,36.2,,9152.39,6081.0
7403.8,6406.0,19900.0,14.0,36.9,14.350934928893428,7488.8,6420.0
5055.99,5934.0,18985.0,19.3,38.3,14.929553092961473,5142.99,6035.0
8254.21,5489.0,19028.0,15.8,,15.069100098472294,8333.21,5454.0
11771.1,5650.0,19369.0,18.1,37.9,14.179970224071546,11848.1,5563.0
4130.24,4811.0,18005.0,10.5,20.0,8.059921422280329,4202.24,4719.0
2860.61,4790.0,17603.0,12.1,28.0,9.662441605400664,,4783.0
7220.2,5753.0,18839.0,21.0,22.5,8.425760763542035,7364.2,5817.0
2419.31,,16018.0,13.3,22.6,7.163208467967098,2531.31,5448.0
1957.96,,,12.6,21.4,6.6812257691068755,2092.96,
5908.64,5984.0,17692.0,15.7,20.6,7.403670260980924,6029.64,6010.0
1346.6,5209.0,15071.0,,20.2,6.387661717891942,1407.6,5138.0
6865.6,5345.0,18563.0,8.3,47.6,16.995110407931385,,5294.0
2986.73,,16838.0,10.1,41.8,13.26926272757207,,
3875.12,5532.0,16599.0,5.5,,10.007025310028727,4004.12,5475.0
2077.99,4878.0,16382.0,8.8,30.1,10.419687561961195,2234.99,4882.0
8165.55,5287.0,,11.6,50.7,16.654598964450233,8289.55,5406.0
2576.73,4209.0,16231.0,12.5,,14.902333896257847,2628.73,4296.0
2010.08,4318.0,16196.0,,38.9,13.769467027529506,2146.08,4394.0
3255.58,4567.0,16772.0,18.4,31.0,12.057473477750909,3298.58,4536.0
1693.34,4176.0,15601.0,11.9,30.6,11.737574990885749,1809.34,
2674.6,,16757.0,1042.1,50.0,15.26609897052216,2753.6,4662.0
7744.47,,18316.0,,45.8,15.486323715531135,7822.47,5150.0
2254.67,4454.0,16257.0,14.3,36.6,14.377548083344701,2370.67,4458.0
,,17301.0,13.0,48.5,15.030195533584312,3532.24,
8269.43,5673.0,19445.0,14.4,42.7,13.550498145824749,8360.43,5630.0
7582.87,5702.0,18847.0,15.4,44.4,13.80951362889608,7642.87,
3182.78,5190.0,18287.0,6.7,33.5,11.476357339233465,3307.78,5300.0
7178.85,5848.0,19279.0,8.9,42.9,13.004512037494266,7253.85,5854.0
7281.58,4950.0,19430.0,12.4,81.8,25.44614356287063,7453.58,4879.0
7848.43,5141.0,20134.0,,79.4,,7903.43,5127.0
4312.74,4866.0,18716.0,,71.8,22.168448549934908,4429.74,4877.0
12215.3,5292.0,20505.0,12.8,78.6,24.34931210527312,12280.3,5292.0
8561.74,6201.0,19435.0,8.5,59.7,18.17320677383176,8682.74,6258.0
3637.36,5523.0,17588.0,8.3,32.9,,3708.36,
8851.19,,,10.5,43.2,14.5834914277145,8894.19,5854.0
2391.06,5462.0,16894.0,12.9,,10.689371668468947,2474.06,5410.0
2597.64,5547.0,16906.0,13.7,34.0,10.720017620217693,2705.64,5567.0
,5490.0,19342.0,9.9,57.7,18.194324511903282,7330.49,5464.0
14363.87,5640.0,20416.0,10.8,55.7,17.279432218038238,14478.87,5635.0
13939.82,5580.0,19967.0,13.9,55.9,17.3201360015189,14062.82,5649.0
10974.92,6602.0,20110.0,13.7,42.8,13.294063002374823,11089.92,6647.0
3796.29,,18376.0,17.2,29.9,,3857.29,5606.0
2831.9,5569.0,17328.0,21.0,34.2,10.496856672356731,,5633.0
,5928.0,18854.0,23.0,40.1,12.048554546777249,7307.29,5950.0
,5547.0,18228.0,19.8,39.0,12.545672117861555,5366.14,5576.0
1738.52,4763.0,15984.0,17.0,35.5,11.225288909917245,1834.52,4720.0
5987.84,5232.0,20132.0,,55.6,17.129169403226896,6044.84,5192.0
4409.95,5131.0,18105.0,357.6,46.2,,4526.95,5180.0
4376.51,5055.0,18441.0,363.3,47.5,16.16670103089131,4446.51,5054.0
2267.29,4431.0,17990.0,355.5,41.2,13.777743727556489,2320.29,4434.0
3485.29,5572.0,17723.0,34.0,40.8,13.022698133131499,,5636.0
2100.57,5273.0,,37.0,42.0,13.311548870560985,2207.57,5277.0
2852.92,4945.0,17078.0,34.4,32.7,12.143786705783153,2926.92,4945.0
741.43,4106.0,13018.0,39.2,30.1,11.490677380671112,855.43,4142.0
1237.57,3735.0,11704.0,607.7,,10.087506023679877,1297.57,3757.0
1090.44,3563.0,8828.0,810.3,30.1,9.708329756794765,1155.44,3553.0
,,5625.0,1925.6,23.7,7.640397022842901,413.24,2851.0
280.21,2819.0,5666.0,178.0,20.4,6.7928393670590115,,2902.0
588.27,3192.0,7046.0,407.5,26.2,9.041318733704971,671.27,3192.0
459.06,2525.0,5543.0,533.5,17.0,5.695183149918106,562.06,
397.12,2502.0,5371.0,154.5,16.5,5.486589711894508,480.12,2502.0
256.85,2203.0,3981.0,156.5,,5.713541419781218,357.85,2241.0
246.57,1786.0,3515.0,266.0,19.3,5.221972807282706,314.57,1814.0
199.95,1813.0,3385.0,,17.6,4.534815934032556,292.95,1887.0
,2119.0,4215.0,811.2,20.0,5.892745068679321,476.18,2159.0
285.58,2049.0,4039.0,151.6,20.7,5.943072531200602,347.58,2063.0
108.88,,3013.0,135.2,13.0,3.7404693704281433,181.88,1753.0
104.37,1500.0,2628.0,230.1,16.7,4.84809240836022,229.37,1452.0
327.53,2029.0,4103.0,400.6,14.2,4.011871272998564,425.53,2051.0
136.44,1710.0,2978.0,1467.6,13.2,3.327595060834309,227.44,1694.0
,2262.0,,1715.6,16.6,4.307216167214169,400.38,2246.0
,1819.0,2671.0,1698.9,14.4,3.781666299397661,181.99,1797.0
169.42,1929.0,2852.0,1699.7,,4.256446091909697,234.42,1932.0
605.21,3786.0,6597.0,358.0,14.1,3.5024594533302187,753.21,3765.0
232.21,2615.0,4504.0,250.0,18.6,4.726803006966408,334.21,2593.0
226.9,,4565.0,251.0,19.7,5.186146074987776,300.9,2624.0
650.2,3216.0,6204.0,252.0,23.3,5.894479526547607,743.2,3176.0
556.9,3218.0,6138.0,253.0,19.6,,651.9,3098.0
232.26,2861.0,5458.0,368.4,23.9,7.0607207689992775,328.26,2935.0
210.91,2840.0,5263.0,369.4,23.0,6.840800797827368,310.91,2851.0
751.8,3288.0,,552.4,62.7,19.03063028091526,835.8,3309.0
1518.42,3851.0,10840.0,553.6,64.5,19.569295678008785,1553.42,3855.0
364.44,2820.0,7131.0,285.8,58.9,17.792198664958,512.44,
,,,278.4,28.9,11.029299363261678,746.03,3276.0
934.72,3567.0,,361.9,38.2,11.148696984152203,991.72,3523.0
584.78,3601.0,9521.0,177.6,38.8,13.493718703324316,707.78,3618.0
981.39,3984.0,,249.7,30.4,11.01010142248169,1048.39,3960.0
417.08,3530.0,8816.0,99.6,37.1,12.100638183353984,468.08,3508.0
418.47,3434.0,8494.0,99.9,32.3,10.058942953080773,485.47,3487.0
1937.39,4052.0,12493.0,727.6,73.9,22.761556283445216,2034.39,4070.0
895.22,4040.0,11772.0,532.6,56.5,16.87376662159341,917.22,4088.0
487.4,3735.0,9293.0,537.0,48.2,14.300586623554215,584.4,
4743.69,4296.0,16330.0,291.2,,29.034913849058036,4836.69,4236.0
1576.38,3903.0,13895.0,,87.7,,1614.38,3996.0
1209.09,4067.0,13099.0,50.1,74.3,22.856948858303703,1336.09,4046.0
,3866.0,12238.0,58.4,,21.60561655372664,1025.3,3801.0
3131.41,4199.0,14626.0,174.6,68.4,21.825746773529247,3205.41,4192.0
7221.12,4677.0,18091.0,1275.7,78.4,,7302.12,4650.0
3074.2,,17333.0,418.4,,17.79994069902731,3193.2,4624.0
1237.84,4285.0,14686.0,1226.7,50.4,16.826249334497174,1320.84,4284.0
1066.12,4401.0,13885.0,857.9,45.3,14.884402723806033,1170.12,4408.0
,4294.0,13211.0,174.6,79.4,24.6731432938732,1798.98,4231.0
1164.62,4269.0,12748.0,49.2,78.2,24.271327391251873,1256.62,4178.0
703.92,4029.0,10577.0,705.7,,17.916534883236274,814.92,4072.0
1387.39,4297.0,,335.4,60.2,18.971174039696237,1466.39,4348.0
1170.01,4315.0,11601.0,342.4,50.2,14.952892696732626,1256.01,
,3539.0,8264.0,13.4,42.7,14.714301433186245,492.86,3485.0
1583.68,4559.0,13619.0,15.3,24.7,8.392331155419345,,4505.0
617.16,4070.0,,16.9,26.4,8.728115489611717,656.16,
